Date,Open,High,Low,Close,Adj Close,Volume
25-04-19,3190.584961,3193.749023,3123.025879,3123.825928,3123.825928,325900
26-04-19,3108.164063,3129.212891,3085.804932,3086.398926,3086.398926,280900
06-05-19,2984.727051,2986.540039,2876.468994,2906.464111,2906.464111,327000
07-05-19,2914.291016,2937.282959,2889.072998,2926.391113,2926.391113,253300
08-05-19,2873.143066,2929.430908,2866.704102,2893.75708,2893.75708,231500
09-05-19,2871.197021,2888.860107,2845.037109,2850.954102,2850.954102,200000
10-05-19,2878.233887,2941.454102,2838.38501,2939.210938,2939.210938,282300
13-05-19,2905.066895,2921.409912,2892.175049,2903.712891,2903.712891,212000
14-05-19,2872.833984,2909.204102,2872.833984,2883.611084,2883.611084,208300
15-05-19,2902.64209,2945.39502,2902.64209,2938.677979,2938.677979,230500
16-05-19,2933.495117,2956.170898,2929.064941,2955.710938,2955.710938,248400
17-05-19,2955.76709,2956.782959,2873.800049,2882.295898,2882.295898,266300
20-05-19,2874.801025,2882.628906,2838.452881,2870.60498,2870.60498,209500
21-05-19,2867.707031,2919.237061,2862.495117,2905.968994,2905.968994,211400
22-05-19,2905.523926,2912.39502,2879.644043,2891.705078,2891.705078,200000
23-05-19,2880.843018,2885.138916,2846.956055,2852.514893,2852.514893,197300
24-05-19,2847.835938,2871.855957,2846.021973,2852.995117,2852.995117,167200
27-05-19,2851.281006,2898.128906,2833.035889,2892.37793,2892.37793,196700
28-05-19,2890.266113,2924.040039,2887.083984,2909.910889,2909.910889,223300
29-05-19,2894.830078,2934.977051,2890.665039,2914.696045,2914.696045,199000
30-05-19,2903.425049,2907.845947,2881.379883,2905.804932,2905.804932,205800
31-05-19,2904.498047,2922.907959,2895.577881,2898.696045,2898.696045,195200
03-06-19,2901.741943,2920.829102,2875.9021,2890.081055,2890.081055,215900
04-06-19,2887.641113,2888.385986,2851.9729,2862.280029,2862.280029,188500
05-06-19,2882.937012,2888.768066,2858.572021,2861.417969,2861.417969,181600
06-06-19,2862.333008,2862.333008,2822.185059,2827.798096,2827.798096,177100
10-06-19,2833.014893,2861.131104,2824.35498,2852.129883,2852.129883,166600
11-06-19,2854.070068,2927.429932,2854.070068,2925.716064,2925.716064,260500
12-06-19,2917.224121,2924.701904,2903.883057,2909.379883,2909.379883,240300
13-06-19,2905.288086,2918.423096,2885.923096,2910.740967,2910.740967,213000
14-06-19,2912.999023,2924.320068,2879.656982,2881.974121,2881.974121,215400
17-06-19,2880.423096,2902.480957,2877.394043,2887.62207,2887.62207,154000
18-06-19,2891.092041,2898.330078,2874.312988,2890.157959,2890.157959,147700
19-06-19,2944.11499,2953.335938,2916.215088,2917.802979,2917.802979,230800
20-06-19,2917.331055,2997.388916,2915.090088,2987.118896,2987.118896,291000
21-06-19,2990.368896,3010.349121,2989.245117,3001.97998,3001.97998,287000
24-06-19,3004.289063,3012.825928,2994.422119,3008.147949,3008.147949,210500
25-06-19,3004.909912,3004.909912,2948.990967,2982.073975,2982.073975,243700
26-06-19,2964.61499,2986.914063,2958.462891,2976.283936,2976.283936,174400
27-06-19,2982.613037,3011.538086,2981.044922,2996.792969,2996.792969,195400
28-06-19,2992.24292,2992.24292,2961.2229,2978.87793,2978.87793,181400
01-07-19,3024.624023,3045.366943,3014.687012,3044.903076,3044.903076,243300
02-07-19,3042.580078,3048.483887,3033.781006,3043.943115,3043.943115,208100
03-07-19,3031.832031,3031.832031,3006.324951,3015.262939,3015.262939,205900
04-07-19,3015.678955,3024.501953,2991.907959,3005.249023,3005.249023,188600
05-07-19,3004.738037,3014.846924,2990.925049,3011.059082,3011.059082,152100
08-07-19,2997.806885,2997.806885,2918.716064,2933.363037,2933.363037,205200
09-07-19,2928.819092,2937.761963,2912.805908,2928.22998,2928.22998,140700
10-07-19,2935.186035,2936.751953,2908.162109,2915.302002,2915.302002,131400
11-07-19,2928.054932,2945.802002,2907.88501,2917.760986,2917.760986,139400
12-07-19,2915.340088,2938.530029,2905.810059,2930.550049,2930.550049,133700
15-07-19,2921.550049,2955,2886.699951,2942.189941,2942.189941,162600
16-07-19,2938.639893,2944.820068,2931.290039,2937.620117,2937.620117,127800
17-07-19,2933.02002,2942.070068,2924.459961,2931.689941,2931.689941,145100
18-07-19,2921.73999,2921.73999,2901.179932,2901.179932,2901.179932,145400
19-07-19,2909.679932,2939.600098,2909.679932,2924.199951,2924.199951,145000
22-07-19,2925.788086,2927.159912,2879.689941,2886.974121,2886.974121,175300
23-07-19,2886.899902,2901.360107,2883.050049,2899.939941,2899.939941,125400
24-07-19,2907.929932,2936.449951,2907.790039,2923.280029,2923.280029,150500
25-07-19,2923.189941,2937.360107,2916.149902,2937.360107,2937.360107,141300
26-07-19,2928.060059,2948.330078,2924.449951,2944.540039,2944.540039,135100
29-07-19,2943.919922,2948.469971,2932.97998,2941.01001,2941.01001,124200
30-07-19,2946.26001,2965.629883,2946.26001,2952.340088,2952.340088,143900
31-07-19,2944.399902,2944.399902,2926.48999,2932.51001,2932.51001,136900
01-08-19,2920.850098,2927.340088,2901.75,2908.77002,2908.77002,138100
02-08-19,2861.330078,2872.469971,2851.439941,2867.840088,2867.840088,179400
05-08-19,2854.580078,2863.689941,2821.5,2821.5,2821.5,162400
06-08-19,2776.989014,2787.418945,2733.924072,2777.555908,2777.555908,224200
07-08-19,2789.019043,2792.693115,2768.679932,2768.679932,2768.679932,153000
08-08-19,2784.184082,2799.686035,2782.245117,2794.552002,2794.552002,145000
09-08-19,2805.590088,2808.330078,2770.47998,2774.75,2774.75,143800
12-08-19,2781.97998,2814.98999,2776.620117,2814.98999,2814.98999,131600
13-08-19,2798.050049,2802.040039,2790.610107,2797.26001,2797.26001,130900
14-08-19,2824.48999,2829.889893,2807.719971,2808.909912,2808.909912,144000
15-08-19,2762.340088,2815.899902,2756.830078,2815.800049,2815.800049,152800
16-08-19,2817.570068,2840.320068,2811.800049,2823.820068,2823.820068,148600
19-08-19,2835.52002,2883.100098,2829.850098,2883.100098,2883.100098,214500
20-08-19,2879.080078,2892.080078,2875,2880,2880,189700
21-08-19,2875.469971,2885.590088,2872.560059,2880.330078,2880.330078,159000
22-08-19,2887.659912,2888.5,2867.550049,2883.439941,2883.439941,149200
23-08-19,2885.149902,2902.459961,2878.73999,2897.429932,2897.429932,159200
26-08-19,2851.02002,2870.48999,2849.23999,2863.570068,2863.570068,169900
27-08-19,2879.52002,2919.639893,2879.409912,2902.189941,2902.189941,208100
28-08-19,2901.629883,2905.439941,2887.01001,2893.76001,2893.76001,183100
29-08-19,2896,2898.600098,2878.590088,2890.919922,2890.919922,178600
30-08-19,2907.379883,2914.580078,2874.100098,2886.23999,2886.23999,194000
02-09-19,2886.941895,2928.479004,2883.681885,2924.105957,2924.105957,202800
03-09-19,2925.939941,2930.149902,2915.199951,2930.149902,2930.149902,189000
04-09-19,2927.75,2957.409912,2925.879883,2957.409912,2957.409912,225500
05-09-19,2972.659912,3015.840088,2972.659912,2985.860107,2985.860107,305400
06-09-19,2996.620117,2999.939941,2981.600098,2999.600098,2999.600098,216800
09-09-19,3023.780029,3026.23999,3005.689941,3024.73999,3024.73999,243400
10-09-19,3027.409912,3027.409912,3005.379883,3021.199951,3021.199951,240000
11-09-19,3029.929932,3030.560059,3004.219971,3008.810059,3008.810059,229800
12-09-19,3016.629883,3033.469971,3005.189941,3031.23999,3031.23999,197000
16-09-19,3041.919922,3042.929932,3020.050049,3030.75,3030.75,221900
17-09-19,3023.709961,3023.709961,2970.570068,2978.120117,2978.120117,223300
18-09-19,2984.080078,2996.399902,2982.399902,2985.659912,2985.659912,168000
19-09-19,2992.919922,2999.280029,2975.399902,2999.280029,2999.280029,162700
20-09-19,3004.810059,3011.340088,2996.189941,3006.449951,3006.449951,182100
23-09-19,2998.399902,2998.399902,2960.830078,2977.080078,2977.080078,168100
24-09-19,2979.47998,3002.899902,2973.76001,2985.340088,2985.340088,163900
25-09-19,2977.669922,2977.669922,2955.429932,2955.429932,2955.429932,168500
26-09-19,2964.47998,2970.040039,2928.26001,2929.090088,2929.090088,188900
27-09-19,2929.48999,2939.080078,2920.929932,2932.169922,2932.169922,132900
30-09-19,2927.919922,2936.47998,2905.189941,2905.189941,2905.189941,116600
08-10-19,2905.76001,2933.02002,2905.76001,2913.570068,2913.570068,125500
09-10-19,2902.080078,2924.860107,2891.540039,2924.860107,2924.860107,130400
10-10-19,2923.709961,2949.23999,2918.22998,2947.709961,2947.709961,134200
11-10-19,2954.820068,2980.790039,2943.01001,2973.659912,2973.659912,161200
14-10-19,2993.959961,3026.379883,2989.810059,3007.879883,3007.879883,208600
15-10-19,3005.659912,3005.659912,2986.300049,2991.050049,2991.050049,155400
16-10-19,2992.610107,3010.419922,2975.919922,2978.709961,2978.709961,149900
17-10-19,2979.98999,2986.719971,2969.570068,2977.330078,2977.330078,122500
18-10-19,2982.340088,2987.199951,2933.23999,2938.139893,2938.139893,150000
21-10-19,2933.899902,2940.320068,2917.689941,2939.620117,2939.620117,132500
22-10-19,2945.600098,2954.639893,2934.389893,2954.379883,2954.379883,117500
23-10-19,2952.969971,2957.300049,2934.629883,2941.620117,2941.620117,123800
24-10-19,2944.01001,2953.040039,2927.060059,2940.919922,2940.919922,126500
25-10-19,2940.469971,2958.23999,2920.52002,2954.929932,2954.929932,136900
28-10-19,2958.689941,2980.129883,2956.959961,2980.050049,2980.050049,173700
29-10-19,2979.040039,2979.040039,2954.179932,2954.179932,2954.179932,166100
30-10-19,2949.459961,2953.300049,2934.830078,2939.320068,2939.320068,158800
31-10-19,2944.840088,2946.75,2923.52002,2929.060059,2929.060059,161600
01-11-19,2924.340088,2959.830078,2917.149902,2958.199951,2958.199951,159900
04-11-19,2964.580078,2983.060059,2964.580078,2975.48999,2975.48999,167200
05-11-19,2977.699951,3008.310059,2968.030029,2991.560059,2991.560059,179900
06-11-19,2992.040039,2995.560059,2969.719971,2978.600098,2978.600098,165300
07-11-19,2978.149902,2988.959961,2969.120117,2978.709961,2978.709961,137000
08-11-19,2993.97998,2998.76001,2962.840088,2964.179932,2964.179932,149700
11-11-19,2949.959961,2949.959961,2906.77002,2909.969971,2909.969971,157900
12-11-19,2913,2918.300049,2891.51001,2914.820068,2914.820068,129700
13-11-19,2913.02002,2913.860107,2893.969971,2905.23999,2905.23999,129800
14-11-19,2907.73999,2917.370117,2899.620117,2909.870117,2909.870117,129100
15-11-19,2911.350098,2917.830078,2891.199951,2891.340088,2891.340088,135500
18-11-19,2889.550049,2911.379883,2884.090088,2909.199951,2909.199951,124400
19-11-19,2904.280029,2933.98999,2902.860107,2933.98999,2933.98999,135400
20-11-19,2928.110107,2930.48999,2907.419922,2911.050049,2911.050049,137400
21-11-19,2902.550049,2910.360107,2891.530029,2903.639893,2903.639893,123500
22-11-19,2906.23999,2925.02002,2873.98999,2885.290039,2885.290039,158600
25-11-19,2885.610107,2906.610107,2880.649902,2906.169922,2906.169922,178600
26-11-19,2912.52002,2915.040039,2897.929932,2907.060059,2907.060059,170000
27-11-19,2905.399902,2914.48999,2893.419922,2903.189941,2903.189941,133900
28-11-19,2902.364014,2909.840088,2883.434082,2889.693115,2889.693115,119500
29-11-19,2885.969971,2892.389893,2858.580078,2871.97998,2871.97998,122600
02-12-19,2874.449951,2888.889893,2870.23999,2875.810059,2875.810059,128800
03-12-19,2869.879883,2884.860107,2857.320068,2884.699951,2884.699951,123800
04-12-19,2876.907959,2882.498047,2869.422119,2878.115967,2878.115967,125500
05-12-19,2886.516113,2902.001953,2885.080078,2899.468994,2899.468994,143200
06-12-19,2902.278076,2912.013916,2894.750977,2912.013916,2912.013916,134100
09-12-19,2914.458008,2919.589111,2905.25,2914.478027,2914.478027,160800
10-12-19,2908.944092,2919.200928,2902.790039,2917.315918,2917.315918,170100
11-12-19,2922.602051,2928.256104,2915.000977,2924.416992,2924.416992,165500
12-12-19,2926.342041,2926.342041,2913.476074,2915.697998,2915.697998,151800
13-12-19,2937.775879,2969.980957,2935.849121,2967.676025,2967.676025,212000
16-12-19,2970.968994,2984.641113,2958.706055,2984.393066,2984.393066,211900
17-12-19,2985.261963,3039.383057,2982.496094,3022.422119,3022.422119,293000
18-12-19,3021.466064,3033.233887,3011.720947,3017.043945,3017.043945,244100
19-12-19,null,null,null,null,null,null
20-12-19,3019.639893,3027.483887,3002.26001,3004.937988,3004.937988,215100
23-12-19,2999.035889,3009.337891,2960.435059,2962.750977,2962.750977,205700
24-12-19,2965.825928,2983.819092,2960.684082,2982.680908,2982.680908,163000
25-12-19,2980.427979,2988.291992,2970.656982,2981.881104,2981.881104,175700
26-12-19,2981.249023,3007.35498,2980.396973,3007.35498,3007.35498,182400
27-12-19,3006.852051,3036.113037,3003.631104,3005.035889,3005.035889,247100
30-12-19,2998.168945,3041.396973,2983.343994,3040.023926,3040.023926,248100
31-12-19,3036.385986,3051.677002,3030.511963,3050.124023,3050.124023,217400
02-01-20,3066.335938,3098.100098,3066.335938,3085.197998,3085.197998,292500
03-01-20,3089.021973,3093.819092,3074.518066,3083.785889,3083.785889,261500
06-01-20,3070.908936,3107.202881,3065.309082,3083.407959,3083.407959,312600
07-01-20,3085.488037,3105.450928,3084.329102,3104.802002,3104.802002,276600
08-01-20,3094.239014,3094.239014,3059.131104,3066.893066,3066.893066,297900
09-01-20,3082.639893,3097.329102,3080.131104,3094.88208,3094.88208,243400
10-01-20,3102.293945,3105.225098,3081.395996,3092.291016,3092.291016,210400
13-01-20,3091.49292,3115.570068,3075.384033,3115.570068,3115.570068,210600
14-01-20,3120.666992,3127.168945,3105.60498,3106.820068,3106.820068,230000
15-01-20,3103.169922,3107.939941,3082.040039,3090.040039,3090.040039,202300
16-01-20,3095.733887,3096.37207,3070.884033,3074.081055,3074.081055,203400
17-01-20,3081.464111,3091.951904,3067.25293,3075.496094,3075.496094,190300
20-01-20,3082.113037,3096.311035,3070.47998,3095.787109,3095.787109,210500
21-01-20,3085.790039,3085.790039,3051.22998,3052.139893,3052.139893,234800
22-01-20,3038.487061,3069.25293,3006.268066,3060.754883,3060.754883,223900
23-01-20,3037.951904,3045.041016,2955.345947,2976.528076,2976.528076,272800
24-01-20,3037.951904,3045.041016,2955.345947,2976.528076,2976.528076,272800
25-01-20,3037.951904,3045.041016,2955.345947,2976.528076,2976.528076,272800
26-01-20,3037.951904,3045.041016,2955.345947,2976.528076,2976.528076,272800
27-01-20,3037.951904,3045.041016,2955.345947,2976.528076,2976.528076,272800
28-01-20,3037.951904,3045.041016,2955.345947,2976.528076,2976.528076,272800
29-01-20,3037.951904,3045.041016,2955.345947,2976.528076,2976.528076,272800
30-01-20,3037.951904,3045.041016,2955.345947,2976.528076,2976.528076,272800
31-01-20,3037.951904,3045.041016,2955.345947,2976.528076,2976.528076,272800
01-02-20,2716.697998,2766.576904,2716.697998,2746.605957,2746.605957,215900
02-02-20,2716.697998,2766.576904,2716.697998,2746.605957,2746.605957,215900
03-02-20,2716.697998,2766.576904,2716.697998,2746.605957,2746.605957,215900
04-02-20,2685.269043,2786.164063,2685.269043,2783.288086,2783.288086,364000
05-02-20,2792.371094,2842.74292,2778.864014,2818.087891,2818.087891,309800
06-02-20,2826.889893,2876.590088,2807.610107,2866.51001,2866.51001,316400
07-02-20,2858.929932,2875.959961,2838.77002,2875.959961,2875.959961,309500
08-02-20,2858.929932,2875.959961,2838.77002,2875.959961,2875.959961,309500
09-02-20,2858.929932,2875.959961,2838.77002,2875.959961,2875.959961,309500
10-02-20,2860.499023,2891.8479,2851.050049,2890.488037,2890.488037,294900
11-02-20,2894.540039,2913.820068,2882.23999,2901.669922,2901.669922,269200
12-02-20,2895.555908,2926.898926,2892.424072,2926.898926,2926.898926,248700
13-02-20,2927.144043,2935.406006,2901.24292,2906.073975,2906.073975,274800
14-02-20,2899.865967,2926.943115,2899.573975,2917.008057,2917.008057,250700
15-02-20,2899.865967,2926.943115,2899.573975,2917.008057,2917.008057,250700
16-02-20,2899.865967,2926.943115,2899.573975,2917.008057,2917.008057,250700
17-02-20,2924.990967,2983.636963,2924.990967,2983.62207,2983.62207,313200
18-02-20,2981.409912,2990.600098,2960.774902,2984.971924,2984.971924,311700
19-02-20,2979.521973,2998.271973,2971.822021,2975.4021,2975.4021,315100
20-02-20,2981.879883,3031.371094,2968.445068,3030.154053,3030.154053,345700
21-02-20,3022.246094,3058.897949,3020.141113,3039.668945,3039.668945,364600
22-02-20,3022.246094,3058.897949,3020.141113,3039.668945,3039.668945,364600
23-02-20,3022.246094,3058.897949,3020.141113,3039.668945,3039.668945,364600
24-02-20,3027.893066,3042.181885,3007.355957,3031.23291,3031.23291,370400
25-02-20,2982.070068,3016.946045,2943.717041,3013.050049,3013.050049,441600
26-02-20,2987.928955,2987.928955,2987.928955,2987.928955,2987.928955,0
27-02-20,2992.48999,3009.459961,2980.47998,2991.330078,2991.330078,350500
28-02-20,2924.641113,2948.125977,2878.543945,2880.303955,2880.303955,401200
29-02-20,2924.641113,2948.125977,2878.543945,2880.303955,2880.303955,401200
01-03-20,2924.641113,2948.125977,2878.543945,2880.303955,2880.303955,401200
02-03-20,2899.310059,2982.50708,2899.310059,2970.930908,2970.930908,367300
03-03-20,3006.888916,3026.842041,2976.623047,2992.896973,2992.896973,410100
04-03-20,2981.805908,3012.003906,2974.35791,3011.666016,3011.666016,353300
05-03-20,3036.155029,3074.25708,3022.926025,3071.677002,3071.677002,445400
06-03-20,3039.939941,3052.444092,3029.462891,3034.510986,3034.510986,362100
07-03-20,3039.939941,3052.444092,3029.462891,3034.510986,3034.510986,362100
08-03-20,3039.939941,3052.444092,3029.462891,3034.510986,3034.510986,362100
09-03-20,2987.180908,2989.205078,2940.714111,2943.291016,2943.291016,414600
10-03-20,2918.935059,3000.295898,2904.799072,2996.761963,2996.761963,393300
11-03-20,3001.761963,3010.029053,2968.51709,2968.51709,2968.51709,352500
12-03-20,2936.016113,2944.465088,2906.283936,2923.486084,2923.486084,307800
13-03-20,2804.231934,2910.881104,2799.983887,2887.427002,2887.427002,366500
14-03-20,2804.231934,2910.881104,2799.983887,2887.427002,2887.427002,366500
15-03-20,2804.231934,2910.881104,2799.983887,2887.427002,2887.427002,366500
16-03-20,2897.301025,2898.034912,2784.662109,2789.253906,2789.253906,351900
17-03-20,2796.283936,2826.906982,2715.220947,2779.641113,2779.641113,306100
18-03-20,2792.322021,2815.874023,2728.756104,2728.756104,2728.756104,291200
19-03-20,2719.406006,2736.820068,2646.804932,2702.129883,2702.129883,302300
20-03-20,2719.406006,2736.820068,2646.804932,2702.129883,2702.129883,302300
21-03-20,2727.019043,2751.895996,2702.49292,2745.61792,2745.61792,252000
22-03-20,2727.019043,2751.895996,2702.49292,2745.61792,2745.61792,252000
23-03-20,2677.590088,2703.330078,2656.5,2660.169922,2660.169922,249800
24-03-20,2703.019043,2723.406982,2667.133057,2722.437988,2722.437988,257000
25-03-20,2775.302979,2788.63501,2757.802002,2781.591064,2781.591064,273100
26-03-20,2761.895996,2788.503906,2753.427979,2764.910889,2764.910889,234100
27-03-20,2792.983887,2805.548096,2771.756104,2772.202881,2772.202881,240800
28-03-20,2792.983887,2805.548096,2771.756104,2772.202881,2772.202881,240800
29-03-20,2792.983887,2805.548096,2771.756104,2772.202881,2772.202881,240800
30-03-20,2739.718994,2759.099121,2723.053955,2747.214111,2747.214111,239700
31-03-20,2767.306885,2771.167969,2743.11499,2750.295898,2750.295898,218600
01-04-20,2743.541016,2773.364014,2731.079102,2734.521973,2734.521973,217300
02-04-20,2720.228027,2780.637939,2719.904053,2780.637939,2780.637939,217900
03-04-20,2773.575928,2780.586914,2754.072998,2763.987061,2763.987061,200800
04-04-20,2773.575928,2780.586914,2754.072998,2763.987061,2763.987061,200800
05-04-20,2773.575928,2780.586914,2754.072998,2763.987061,2763.987061,200800
06-04-20,2773.575928,2780.586914,2754.072998,2763.987061,2763.987061,200800
07-04-20,2806.968018,2823.2771,2801.839111,2820.762939,2820.762939,270200
08-04-20,2805.916992,2823.214111,2800.295898,2815.368896,2815.368896,243500
09-04-20,2825.839111,2832.39502,2820.433105,2825.904053,2825.904053,238200
10-04-20,2827.187012,2833.014893,2789.976074,2796.631104,2796.631104,233500
11-04-20,2827.187012,2833.014893,2789.976074,2796.631104,2796.631104,233500
12-04-20,2827.187012,2833.014893,2789.976074,2796.631104,2796.631104,233500
13-04-20,2784.5979,2792.891113,2774.081055,2783.048096,2783.048096,177100
14-04-20,2794.801025,2827.298096,2789.427979,2827.282959,2827.282959,202700
15-04-20,2826.662109,2829.75,2808.704102,2811.174072,2811.174072,205600
16-04-20,2798.429932,2823.337891,2796.839111,2819.935059,2819.935059,203000
17-04-20,2798.429932,2823.337891,2796.839111,2819.935059,2819.935059,203000
